Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 MobileHCI  2014 : 16th International Conference on Human-Computer Interaction with Mobile Devices and Services,Human-Computer Interaction with Mobile Devices and Services,http://mobilehci.acm.org/2014/,"['HCI', 'mobile']","Sep 24, 2014 - Sep 27, 2014","Toronto, Canada","Feb 21, 2014","May 1, 2014",,
 Hypertext  2014 : 25th ACM Conference on Hypertext and Social Media,ACM Conference on Hypertext,http://ht.acm.org/ht2014/,"['internet of things', 'sociala networks', 'user exprience', 'linked data']","Sep 1, 2014 - Sep 4, 2014","Santiago, Chile","Mar 21, 2014",,,
 IJE  2014 : International Journal of Education,N/A,http://airccse.org/journal/edu/index.html,"['education', 'e-learning ', 'research', 'evaluation']",N/A,N/A,"Nov 2, 2014","Dec 2, 2014","Dec 9, 2014",
 IWBME  2014 : The 2014 IAENG International Workshop on Biomedical Engineering,N/A,N/A,"['biomedical engineering', 'human computer interface', 'signal processing', 'image processing']","Mar 12, 2014 - Mar 14, 2014",Hong Kong,"Dec 8, 2013",,,
 ICAIS  2014 : 2014 International Conference on Arabic and Isiamic Studies,N/A,http://www.icais.net/,"['arts', 'humanities', 'education', 'language']","Apr 4, 2014 - Apr 5, 2014","Dubai, UAE","Feb 5, 2014","Feb 20, 2014","Mar 5, 2014",
 ICEFR  2014 : 2014 3rd International Conference on Economics and Finance Research,N/A,http://www.icefr.org/,"['economics', 'finance', 'research', 'management']","Apr 12, 2014 - Apr 13, 2014","Seoul, South Korea","Feb 13, 2014","Feb 28, 2014","Mar 12, 2014",
" ICISM  2014 : 2014 International Conference on Innovation, Service and Management",N/A,http://www.icism.org/,"['innovation', 'services', 'management', 'e-health']","Apr 28, 2014 - Apr 29, 2014","Taichung, Taiwan","Feb 15, 2014","Feb 28, 2012","Mar 15, 2014",
 ICSSH  2014 : 2014 3rd International Conference on Social Science and Humanity,N/A,http://www.icssh.org/,"['social science', 'humanities', 'energy', 'history']","Apr 12, 2014 - Apr 13, 2014","Seoul, South Korea","Feb 5, 2014","Feb 20, 2014","Mar 5, 2014",
" ICLMC  2014 : 2014 3rd International Conference on Language, Medias and Culture ",N/A,http://www.iclmc.org/,"['language', 'media', 'culture', 'education']","Apr 12, 2014 - Apr 13, 2014","Seoul, South Korea","Feb 13, 2014","Feb 28, 2014","Mar 12, 2014",
 VTS  2014 : The IEEE VLSI Test Symposium ,VLSI Test Symposium,http://www.tttc-vts.org/public_html/new/2014/cfp.php,[],"Apr 13, 2014 - Apr 17, 2014","Napa, California","Oct 25, 2013","Dec 20, 2013",,"Oct 18, 2013"
 ICAES  2014 : 2014 International Conference on Advances in Educational Sciences,N/A,http://www.icaes.net/,"['education', 'science', 'e-learning ', 'economics']","Apr 28, 2014 - Apr 29, 2014","Taichung, Taiwan","Feb 15, 2014","Feb 28, 2014","Mar 15, 2014",
 ICMH  2014 : 2014 International Conference on Management and Humanities,N/A,http://www.icmh.org/,"['management', 'humanities', 'business', 'economics']","Apr 4, 2014 - Apr 5, 2014","Dubai, UAE","Feb 5, 2014","Feb 20, 2014","Mar 5, 2014",
 ICBIS  2014 : 2014 International Conference on Business Information Systems,N/A,http://www.icbis.org/,"['business', 'information', 'semantics', 'management']","Apr 28, 2014 - Apr 29, 2014","Taichung, Taiwan","Feb 15, 2014","Feb 28, 2014","Mar 15, 2014",
" OPAP  2014 : 2nd Annual International Conference on Optoelectronics, Photonics & Applied Physics",N/A,http://www.physics-conf.org/,[],"Feb 3, 2014 - Feb 4, 2014","Hotel Fort Canning, Singapore",TBD,,,
 HCTL Open IJTIR  2013 : HCTL Open International Journal of Technology Innovations and Research (IJTIR),N/A,http://www.hctl.org/IJTIR.html,"['technology', 'engineering', 'sciences', 'applied sciences']",N/A,N/A,"Nov 15, 2013","Nov 21, 2013","Nov 21, 2013",
 PerCAM  2014 : Special Issue on Pervasive and Context-Aware Middleware of Elsevier Computers and Electrical Engineering Journal,N/A,http://www.journals.elsevier.com/computers-and-electrical-engineering/call-for-papers/special-issue-on-pervasive-and-context-aware-middleware/,"['pervasive computing', 'mobile computing', 'middleware', 'context']",N/A,N/A,"May 15, 2014","Aug 15, 2014",,
 ISCRAM Visual Analytics  2014 : Visual Analytics for Crisis Management track in ISCRAM2014,N/A,http://iscram2014.ist.psu.edu/node/31,"['crisis management', 'emergency response', 'visual analytics', 'user interface']","May 18, 2014 - May 21, 2014","Pennsylvania State University, USA","Nov 15, 2013",,,
 HOTI  2014 : 22nd IEEE Hot Interconnects,High Performance Interconnects,http://www.hoti.org/,[],"Aug 22, 2014 - Aug 24, 2014","Silicon Valley, CA",TBD,,,
 IFIP WG 8.6  2014 : IFIP WG 8.6 Conference - Creating Values for All Through IT,N/A,http://ifip2014.aau.dk,"['IT', 'service innovation']","Jun 2, 2014 - Jun 4, 2014","Aalborg, Denmark","Nov 23, 2013",,,
 CHES  2014 : Workshop on Cryptographic Hardware and Embedded Systems 2014,Cryptographic Hardware and Embedded Systems,http://www.chesworkshop.org/index.php,[],"Sep 23, 2014 - Sep 26, 2014","Busan, Korea","Mar 3, 2014","May 26, 2014","Jun 13, 2014",
 DEXA  2014 : 25th International Conference on Database and Expert Systems Applications,Database and Expert Systems Applications,http://www.dexa.org/dexa2014,"['database', 'information systems', 'knowledge systems']","Sep 1, 2014 - Sep 5, 2014","Munich, Germany","Mar 14, 2014","May 19, 2014","Jun 9, 2014","Mar 7, 2014"
 Consumerization of IT  2014 : CFP: IEEE IT Prof Special Issue on Consumerization of IT,N/A,http://www.computer.org/portal/web/computingnow/itcfp5,[],N/A,N/A,"Feb 1, 2014",,,
 ETS  2014 : 19th IEEE European Test Symposium,European Test Symposium,http://www.ets14.de/pages/paper-nsubmission/call-for-papers.php,[],"May 26, 2014 - May 30, 2014",Heinz Nixdorf Forum in Paderborn,"Dec 1, 2013","Feb 14, 2014","Mar 21, 2014",
" ASAP  2014 : 25th IEEE International Conference on Application-specific Systems, Architectures and Processors","Application-Specific Systems, Architectures, and Processors",http://www.zurich.ibm.com/asap2014/index.html,[],"Jun 18, 2014 - Jun 20, 2014","Zurich, Switzerland","Feb 28, 2014","Apr 11, 2014","May 2, 2014","Feb 21, 2014"
 GLSVLSI  2014 : Great Lakes Symposium on VLSI Systems ,Great Lakes Symposium on VLSI,http://www.glsvlsi.org/,[],"May 21, 2014 - May 23, 2014","Houston, Texas, USA","Dec 2, 2013","Feb 3, 2014","Feb 24, 2014",
 NOCS  2014 :  International Symposium on Networks-on-Chip,Networks-on-Chips,http://mpsoc.unife.it/~nocsymposium/callforpapers.html,[],"Sep 17, 2014 - Sep 19, 2014","Ferrara, Italia","Mar 2, 2014","May 5, 2014","Jun 2, 2014","Feb 23, 2014"
 NCIICT  2014 : Third National Conference on Innovations in Information & Communication Technologies,N/A,http://www.scsvmv.in,"['cloud computing', 'artificial intelligence', 'network computing']","Jan 23, 2014 - Jan 24, 2014",Kanchipuram,"Nov 20, 2013","Dec 16, 2013",,
 SARSSI  2014 : 9ème Conférence sur la Sécurité des Architectures Réseaux et des Systèmes d'Information,N/A,http://sarssi14.liris.cnrs.fr,"['security', 'network']","May 13, 2014 - May 16, 2014","Lyon, France","Jan 19, 2014","Mar 9, 2014","Mar 30, 2014",
 TCC  2014 : Eleventh IACR Theory of Cryptography Conference,Theory of Cryptography Conference,http://www.iacr.org/workshops/tcc2014/call_for_papers.html,[],"Feb 24, 2014 - Feb 26, 2014","San Diego, CA, USA","Sep 3, 2013","Nov 5, 2013","Dec 4, 2013",
 ICTRS   2014 : Third International Conference on Telecommunications and Remote Sensing,N/A,http://www.ictrs.org,"['telecommunications', 'remote sensing', 'signal processing', 'wireless communications']","Jun 26, 2014 - Jun 27, 2014","Luxembourg, Grand Duchy of Luxembourg","Mar 12, 2014","Mar 31, 2014","Apr 15, 2014",
 ISRSSP   2014 : Fourth International Symposium on Radio Systems and Space Plasma,N/A,http://www.iicrest.org/isrssp/index.htm,[],"Jun 26, 2014 - Jun 27, 2014","Luxembourg, Grand Duchy of Luxembourg","Mar 12, 2014","Mar 31, 2014","Apr 15, 2014",
 SOPS  2014 : NSF Workshop on Self-organizing Particle Systems,N/A,http://sops2014.cs.upb.de/,"['algorithms', 'distributed systems', 'robotics', 'particles']","Jan 8, 2014 - Jan 8, 2014","Portland, Oregon, USA",TBD,,,
 FSE  2014 : 21st International Workshop on Fast Software Encryption,Fast Software Encryption,http://fse2014.isg.rhul.ac.uk/,[],"Mar 3, 2014 - Mar 5, 2014","London, UK","Jan 18, 2014","Feb 13, 2014","Apr 30, 2014","Nov 12, 2013"
 CF  2014 : ACM International Conference on Computing Frontiers 2014,Computing Frontiers,http://computingfrontiers.org/2014/,[],"May 20, 2014 - May 22, 2014","Cagliari, Italy","Jan 18, 2014","Feb 28, 2014","Mar 15, 2014","Jan 11, 2014"
 IJTEMT  2013 : International Journal of Trends in Economics Management and Technology (IJTEMT) ,N/A,http://www.ijtemt.org,"['economics', 'management', 'technology', 'science']",N/A,N/A,TBD,,,
 APCASE  2014 : The 2014 Asia-Pacific Conference on Computer Aided System Engineering,N/A,http://www.apcase.org/,"['systems engineering', 'computational intelligence', 'telecommunication', 'distributed ubiquitous systems']","Feb 10, 2014 - Feb 12, 2014","South Kuta, Bali, Indonesia","Dec 13, 2013","Dec 20, 2013","Mar 12, 2014",
" BIS  2014 : Call for Workshops,  17th International Conference on Business Information Systems",N/A,http://bis.kie.ue.poznan.pl/17th_bis/,"['information systems', 'call for workshops']","May 21, 2014 - May 23, 2014","Larnaca, Cyprus","Dec 20, 2013",,,
 SummerSim  2014 : 2014 Summer Simulation Multiconference,N/A,http://www.scs.org/summersim,"['simulation', 'modeling']","Jul 6, 2014 - Jul 10, 2014","Monterey, CA, USA","Feb 15, 2014",,,
 Ada-Europe  2014 : 19th International Conference on Reliable Software Technologies,International Conference on Reliable Software Technologies,http://www.ada-europe.org/conference2014,['programming languages'],"Jun 23, 2014 - Jun 27, 2014","Paris, France","Dec 8, 2013","Feb 16, 2014","Mar 16, 2014",
 SNC  2014 : Symbolic-Numeric Computation,N/A,http://symbolic-numeric-computation.org/snc-2014/,['symbolic computation'],"Jul 28, 2014 - Jul 31, 2014","Shanghai, China","Mar 24, 2014",,,
" NRTNC  2014 : Call for Book Chapters: New Research Trends in Nonlinear Circuits: Design, Chaotic Phenomena and Applications",N/A,N/A,"['nonlinear dynamics', 'circuits', 'modelling of chaotic systems', 'applications of chaotic system']","Feb 28, 2014 - Mar 31, 2014",NOVA PUBLISHERS,"Feb 28, 2014","Mar 31, 2013","Apr 30, 2014","Nov 30, 2013"
 RTMC  2014 : National Conference on Recent Trends in Management & Computing ,N/A,http://www.dypimconference.weebly.com,"['recent trends', 'management', 'computing', 'information technology']","Jan 17, 2014 - Jan 18, 2014","Pune, India","Oct 30, 2013",,,
 Mental Illness and Power  2014 : CFP: Mental Illness and Power,N/A,http://www.memphis.edu/philosophy/pgsa_2014.php,"['philosophy of psychology', 'philosophy of social science', 'psychology', 'psychiatry']","Feb 21, 2014 - Feb 22, 2014",University of Memphis,"Nov 15, 2013",,,
 ITP  2014 : International Conference on Interactive Theorem Proving ,Interactive Theorem Proving,http://www.cs.uwyo.edu/~ruben/itp-2014/Main/CallForPapers,"['theorem proving', 'improvements in theorem prover']","Jul 14, 2014 - Jul 17, 2014",Vienna,"Jan 31, 2014","Mar 21, 2014","Apr 18, 2014","Jan 24, 2014"
 EGU/ERE1.12  2014 : Recent advancements in Oil/Gas Exploration,N/A,http://meetingorganizer.copernicus.org/EGU2014/session/14841,"['oil/gas', 'exploration']","Apr 27, 2014 - May 2, 2014","Vienna, AUSTRIA","Jan 16, 2014","Jan 26, 2014",,
 IJCAR  2014 : International Joint Conference on Automated Reasoning (IJCAR),International Joint Conference on Automated Reasoning,http://cs.nyu.edu/ijcar2014/,"['logic', 'verification', 'formal methods', 'deductive reasoning']","Jul 19, 2014 - Jul 22, 2014","Vienna, Austria","Jan 22, 2014","Mar 31, 2014","Apr 19, 2014","Jan 15, 2014"
 MobiSPC  2014 : The 11th International Conference on Mobile Systems and Pervasive Computing,N/A,http://cs-conferences.acadiau.ca/mobispc-14,"['mobile', 'pervasive computing']","Aug 17, 2014 - Aug 20, 2014","Niagara Falls, Canada","Apr 30, 2014","May 24, 2014","Jun 19, 2014",
 EGU/ERE1.11 2014  2014 : Enhanced oil recovery (EOR) methods and environment,N/A,http://meetingorganizer.copernicus.org/EGU2014/session/14842,"['oil/gas', 'environment']","Apr 27, 2014 - May 2, 2014","Vienna, AUSTRIA","Jan 16, 2014","Jan 26, 2014",,
 DMS  2013 : Fifth International conference on Database Management Systems,N/A,http://airccj.org/2014/dms/index.html,['databases'],"Dec 27, 2013 - Dec 29, 2013","Zurich, Switzerland","Oct 28, 2013",,,
" EGU/GI3.  2014 : Remote sensing in Oil and Gas Exploration, Development and Production",N/A,http://meetingorganizer.copernicus.org/EGU2014/session/15729,"['remote sensing', 'oil/gas']","Apr 27, 2014 - May 2, 2014","Vienna, AUSTRIA","Jan 16, 2014","Jan 26, 2014",,
"  IT Professional  2014 : Life Sciences Computing,",N/A,http://www.computer.org/portal/web/computingnow/itcfp4,"['life sciences', 'high performance computing', 'scientific computing', 'health informatics']",N/A,N/A,"Dec 1, 2013",,,
 EGU/NP8.  2014 : Stochastic Approaches for Multiscale Modelling in Geosciences  ,N/A,http://meetingorganizer.copernicus.org/EGU2014/session/14426,"['multiscale', 'stochastic', 'GEOSCIENCES']","Apr 27, 2014 - May 2, 2014","Vienna, AUSTRIA","Jan 16, 2014","Jan 26, 2014",,
 EGU/NP4.4  2014 : Applications of Empirical Mode Decomposition in Geosciences,N/A,http://meetingorganizer.copernicus.org/EGU2014/session/15192,"['signal processing', 'empirical mode decomposition', 'GEOSCIENCES']","Apr 27, 2014 - May 2, 2014","Vienna, AUSTRIA","Jan 16, 2014","Jan 26, 2014",,
 HRM  2014 : Human Resources Management in Professional Service Firms,N/A,N/A,"['human resources', 'management']",N/A,N/A,"Jun 30, 2014",,,"Feb 28, 2014"
 EWSECO  2013 : European Workshop on Software Ecosystems 2013,N/A,https://sites.google.com/site/ewseco13/home,"['information systems', 'software', 'software ecosystems']","Dec 5, 2013 - Dec 5, 2013",Walldorf Germany,"Nov 12, 2013","Nov 25, 2013","Nov 25, 2013",
 SLTU  2014 : 4th International Workshop on Spoken Language Technologies for Under-resourced Languages,N/A,http://www.mica.edu.vn/sltu2014/,"['speech technologies', 'speech recognition', 'natural language processing', 'speech synthesis']","May 14, 2014 - May 16, 2014","St. Petersburg, Russia","Feb 10, 2014","Mar 3, 2014","Mar 17, 2014",
 MobileSoft  2014 : 1st ACM International Conference on Mobile Software Engineering and Systems,N/A,http://www.sigsoft.org/mobilesoft2014,"['mobile computing', 'software engineering', 'mobile systems', 'mobile software development']","Jun 2, 2014 - Jun 3, 2014","Hyderabad, India","Jan 27, 2014","Feb 16, 2014","Feb 23, 2014",
 QCMAN  2014 : IEEE/IFIP Workshop on Quality of Experience Centric Management,N/A,http://www.qcman.org,"['quality of experience', 'network management', 'service management', 'multimedia']","May 9, 2014 - May 9, 2014","Krakow, Poland","Jan 12, 2014","Jan 31, 2014","Feb 15, 2014",
" PST  2014 : 12th International Conference on Privacy, Security and Trust","Conference on Privacy, Security and Trust",http://pst2014.ryerson.ca/index.html,"['security', 'privacy', 'trust']","Jul 23, 2014 - Jul 24, 2014","Toronto, Canada","Apr 7, 2014","May 12, 2014","May 25, 2014",
 YHYS  2013 : International YHYS Colloquium: Green Consumerism – Exploring dilemmas of sustainable consumption,N/A,http://r.jyu.fi/6D2a,"['sustainability', 'climate change adaptation', 'energt', 'environmental social-science']","Nov 21, 2013 - Nov 22, 2013","Jyväskylä, Finland","Nov 1, 2013",,,
 Ad Hoc  2014 : Recent Advances in Ad Hoc Networks Research,N/A,http://143.132.8.23/cms/nmeghanathan/html/Nova-AdhocNetworks-CFBC.html,"['wireless', 'networks', 'privacy', 'mobility']",N/A,N/A,"Nov 15, 2013","Nov 20, 2013","Jan 15, 2013",
 EMoV  2014 : 1st Workshop on Event Modeling and Processing in Business Process Management,N/A,http://emov-workshop.org,"['modeling', 'events', 'BPM', 'business process']","Mar 19, 2014 - Mar 21, 2014","Vienna, Austria","Jan 20, 2014","Feb 14, 2014","Apr 20, 2014",
 SNDS  2014 : Second International Conference on Security in Computer Networks and Distributed Systems,N/A,http://www.iiitmk.ac.in/snds/,"['security', 'networks', 'distributed systems']","Mar 13, 2014 - Mar 14, 2014","Thiruvananthapuram (Trivandrum), India","Nov 10, 2013","Dec 15, 2013","Jul 12, 2015",
 SIG-SLUD  2013 : 言語・音声理解と対話処理研究会 第69回研究会,N/A,http://www.lai.kyutech.ac.jp/sig-slud/69th_sig_cfp_j.html,[],"Dec 22, 2013 - Dec 23, 2013",page 33440,"Dec 2, 2013",,,"Nov 8, 2013"
" CITS  2014 : 2014 International Conference on Computer, Information and Telecommunication Systems",N/A,http://atc.udg.edu/CITS2014/,[],"Jul 7, 2014 - Jul 9, 2014","Jeju, South Korea","Apr 7, 2014","May 15, 2014","Jun 15, 2014",
 JASS Spring  2014 : 第33回社会言語科学会研究大会,N/A,http://www.jass.ne.jp/another/?page_id=2,[],"Mar 15, 2014 - Mar 16, 2014",神田外語大学,"Nov 11, 2013","Dec 12, 2013","Jan 15, 2014",
" Bulgari CEO sees 2014 Swiss watch export  2013 : Bulgari CEO sees 2014 Swiss watch exports grow 5-10 pct-paper
| Reuters",N/A,http://180,[],N/A,180,TBD,,,
 CPM  2014 : 25th Annual Symposium on Combinatorial Pattern Matching,Combinatorial Pattern Matching,http://cpm2014.hse.ru/,"['computer science', 'bioinformatics', 'data mining', 'information retrieval']","Jun 16, 2014 - Jun 18, 2014","Moscow, Russia","Jan 10, 2014","Feb 20, 2014","Mar 5, 2014",
 CARS  2014 : Computer Assisted Radiology and Surgery,Computer Assisted Radiology and Surgery,http://www.cars-int.org ,"['ehealth', 'radiology', 'surgery', 'PACS']","Jun 25, 2014 - Jun 28, 2014",Fukuoka (JP),"Jan 10, 2014","Feb 11, 2014","Oct 3, 2014",
 ICCGI  2014 : Ninth International Multi-Conference on Computing in the Global Information Technology,N/A,http://www.iaria.org/conferences2014/ICCGI14.html,"['software engineering', 'evolutionary computing', 'mobility', 'multimedia systems']","Jun 22, 2014 - Jun 26, 2014","Seville, Spain","Jan 28, 2014","Mar 16, 2014","Apr 15, 2014",
