Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 ICPLA  2008 : 12th Meeting of ICPLA,N/A,http://www.icpla2008.org/,[],"Jun 25, 2008 - Jun 28, 2008","Istanbul, Turkey","Nov 1, 2007",,,
 ALA  2008 : 9th International Conference of the Association for Language,N/A,http://www.hku.hk/clear/ala,['linguistics'],"Jun 26, 2008 - Jun 29, 2008","Hong Kong, China","Nov 30, 2007",,,
 Discourse with and in the Brain  2008 : Brain Talk. Discourse with and in the Brain,N/A,http://conference.sol.lu.se/BrainTalk/,"['linguistics', 'discourse']","Jun 2, 2008 - Jun 3, 2008","Lund, Sweden","Dec 15, 2007",,,
 CERLIS  2008 : Commonality and Individuality in English Academic Discourse,N/A,http://dinamico.unibg.it/cerlis/page.aspx?p=174,"['linguistics', 'discourse', 'english']","Jun 19, 2008 - Jun 21, 2008","Bergamo, Italy","Oct 31, 2007",,,
 Language Issues in English-medium  2008 : International Conference - Language Issues in English-medium,N/A,http://www.hku.hk/clear/conference08.html,"['linguistics', 'english']","Jun 18, 2008 - Jun 20, 2008","Hong Kong, China","Oct 31, 2007",,,
 UFDL  2008 : Universits Francophones et Diversit Linguistique,N/A,N/A,['linguistics'],"Jun 27, 2008 - Jun 29, 2008","Universit de Yaound, Cameroon","Jul 30, 2007",,,
 ICLC  2008 : 5th International Contrastive Linguistics Conference,N/A,http://www.arts.kuleuven.be/ICLC5,['linguistics'],"Jul 7, 2008 - Jul 9, 2008","Leuven, Belgium","Oct 30, 2007",,,
 EURALEX  2008 : 13th EURALEX International Congress,N/A,http:////www.iula.upf.edu/agenda/euralex_08/,['linguistics'],"Jul 15, 2008 - Jul 19, 2008","Barcelona, Spain","Oct 31, 2007",,,
 CADAAD  2008 : Critical Approaches to Discourse Analysis Across Disciplines,N/A,http://cadaad.org/cadaad08,"['linguistics', 'discourse']","Jul 10, 2008 - Jul 11, 2008","University of Hertfordshire, United King","Nov 30, 2007",,,
 IASCL  2008 : International Congress for the Study of Child Language,N/A,http://www.in-conference.org.uk/IASCL/,['linguistics'],"Jul 28, 2008 - Aug 1, 2008","Edinburgh, United Kingdom","Oct 15, 2007",,,
 NRG  2008 : New Reflections on Grammaticalization 4,N/A,http://wwwling.arts.kuleuven.be/nrg4,['linguistics'],"Jul 16, 2008 - Jul 19, 2008","Leuven, Belgium","Dec 1, 2007",,,
" LCC  2008 : Language, Communication and Cognition",N/A,http://www.languageandcognition.net,"['linguistics', 'cognitive science']","Aug 4, 2008 - Aug 7, 2008","Brighton, United Kingdom","Nov 26, 2007",,,
" Discourse Approaches  2008 : Discourse Approaches to Linguistics, Translation and Foreign",N/A,N/A,"['linguistics', 'discourse']","Oct 24, 2008 - Oct 26, 2008","Wloclawek, Poland","Apr 30, 2008",,,
page 302,N/A,N/A,['linguistics'],"Oct 22, 2008 - Oct 24, 2008","Madrid, Spain","Oct 30, 2007",,,
 ISLE  2008 : The Linguistics of English: Setting the Agenda,N/A,N/A,"['linguistics', 'english']","Oct 8, 2008 - Oct 11, 2008","Freiburg, Germany","Oct 31, 2007",,,
 Translation Traditions  2008 : The Third Asian Translation Traditions Conference,N/A,http://www.asiantranslation3.boun.edu.tr/,['linguistics'],"Oct 22, 2008 - Oct 24, 2008","Istanbul, Turkey","Dec 1, 2007",,,
 Language Diversity  2008 : Workshop on Language Diversity,N/A,http://cil18.org,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea, South","Aug 31, 2007",,,
 Cand/orSI (CIL)  2008 : Workshop on Contrastiveness and/or Scalar Implicatures,N/A,http://www.cil18.org,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea, South","Aug 31, 2007",,,
 Language and Gender  2008 : Workshop on Language and Gender at CIL 18,N/A,http://www.cil18.org/workshop/workshop_10.htm,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea, South","Aug 31, 2007",,,
 Speech Sciences in Linguistics  2008 : Workshop on Speech Sciences in Linguistics,N/A,http://www.cil18.org/workshop/workshop_04.htm,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea, South","Aug 31, 2007",,,
 ICHoLS XI  2008 : 11th International Conference on the History of Language,N/A,http://www.ichols-xi.de,[],"Aug 28, 2008 - Sep 2, 2008","Potsdam, Germany","Aug 31, 2007",,,
 Methods XIII  2008 : 13th International Conference on Methods in Dialectology,N/A,http://www.leeds.ac.uk/english/methods.htm,['linguistics'],"Aug 4, 2008 - Aug 8, 2008","Leeds, United Kingdom","Oct 31, 2007",,,
 Cognitive Science  2008 : Third International Conference on Cognitive Science,N/A,http://www.cogsci2008.ru,['cognitive science'],"Jun 20, 2008 - Jun 25, 2008","Moscow, Russia","Dec 1, 2007",,,
 ARAL  2008 : Argument Realization in Asian Languages,N/A,http://www.cil18.org/workshop/workshop_15.htm,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea","Aug 31, 2007",,,
 RLS   2008 : RLS 2008 The Fifth Robert Louis Stevenson Conference,N/A,http://dinamico.unibg.it/rls/RLS2008a.htm,['linguistics'],"Jun 30, 2008 - Jul 3, 2008","Bergamo, Italy","Oct 1, 2007",,,
 ASI  2007 : NAO ASI on Advances in Language Engineering for Low- and Middle-Density Languages,N/A,http://ilit.umbc.edu/ASI,['linguistics'],"Oct 15, 2007 - Oct 27, 2007","Batumi, Georgia","Aug 17, 2007",,,
 PEARL  2007 : Processing of East Asia Related Languages,N/A,http://conf.ncku.edu.tw/pearl07/,['linguistics'],"Oct 28, 2007 - Oct 29, 2007","Tainan City, Taiwan","Oct 10, 2007",,,
 New Horizons in Linguistics  2007 : New Horizons in Linguistics,N/A,http://www.oerc.ox.ac.uk/,[],"Sep 20, 2007 - Sep 20, 2007","Oxford, United Kingdom","Sep 3, 2007",,,
 HOWL  2007 : 4th Hopkins Workshop on Language: Grammar in Cognition,N/A,http://mind.cog.jhu.edu/howl-4/,[],"Oct 13, 2007 - Oct 14, 2007","Baltimore, MD, USA","Sep 14, 2007",,,
 KCTOS workshop  2007 : (Post)Colonial Reality on the Fringes of Linguistics,N/A,http://www.inst.at/kctos/sektionen_a-f/anchimbe.htm,['linguistics'],"Dec 6, 2007 - Dec 9, 2008","Vienna, Austria","Aug 28, 2008",,,
" ALPS  2007 : Amazonian Languages, Phonology and Syntax",N/A,N/A,"['linguistics', 'phonology']","Dec 3, 2007 - Dec 8, 2007","Manaus Amazonas, Brazil","Oct 1, 2007",,,
" ISDLSC  2007 : Seminar on Dravidian Languages, Society and Culture",N/A,N/A,[],"Nov 15, 2007 - Nov 17, 2007","Kuppam, Andhra Pradesh, India","Aug 31, 2007",,,
" CCDR  2007 : Coarticulation: Cues, Direction, and Representation",N/A,N/A,['linguistics'],"Dec 7, 2007 - Dec 7, 2007","Montpellier, France","Oct 15, 2007",,,
 ELU  2007 : Extended Lexical Units,N/A,http://www.lucl.leidenuniv.nl/index.php3?m=2&c=549,['linguistics'],"Dec 14, 2007 - Dec 15, 2007","Leiden, Netherlands","Oct 1, 2007",,,
 iicall  2007 : Interfaces of Intelligent CALL,N/A,http://purl.org/i-call/,['linguistics'],"Dec 7, 2007 - Dec 8, 2007","Waterloo, Ontario, Canada","Oct 1, 2007",,,
 ICCH  2008 : 1st International Conference on Crosscultural Humour,N/A,N/A,['linguistics'],"Jan 10, 2008 - Jan 12, 2008","Funchal - Madeira, Portugal","Oct 30, 2007",,,
 ICGL  2008 : Conference on Global Interoperability for Language Resources,N/A,N/A,['linguistics'],"Jan 9, 2008 - Jan 11, 2008","Hong Kong, Hong Kong","Sep 30, 2007",,,
 MMUI  2008 : Metadata Mining for Image Understanding,N/A,http://www.visapp.org/MMIU.htm,['linguistics'],"Jan 21, 2008 - Jan 21, 2008","Funchal, Madeira, Portugal","Oct 15, 2007",,,
 BUW  2008 : Budapest Uralic Workshop 6,N/A,http://www.nytud.hu/bum6 (from 20 Aug 2007),[],"Jan 11, 2008 - Jan 12, 2008","Budapest, Hungary","Sep 15, 2007",,,
" EPICS III  2008 : Intercultural, Cognitive and Social Pragmatics",N/A,N/A,"['linguistics', 'cognitive science', 'pragmatics']","Feb 20, 2008 - Feb 22, 2008","Sevilla, Spain","Oct 30, 2007",,,
 NEILS  2008 : North East Indian Linguistics Society,N/A,http://www.latrobe.edu.au/rclt/Neils/Neils.htm,[],"Jan 20, 2008 - Jan 22, 2008","Guwahati, Assam, India","Sep 15, 2007",,,
 DGfS AG  2008 : Non-native Entities and Structures,N/A,http://www.cl.uni-heidelberg.de/~holler/main.html,['linguistics'],"Feb 27, 2008 - Feb 29, 2008","Bamberg, Germany","Aug 15, 2008",,,
 AACL  2008 : American Association for Corpus Linguistics,N/A,http://corpus.byu.edu/aacl2008/,['linguistics'],"Mar 13, 2008 - Mar 15, 2008","Provo, UT, USA","Sep 28, 2007",,,
 LAUD  2007 : Cognitive Approaches to Second Language Processing,N/A,N/A,[],"Mar 10, 2007 - Sep 13, 2007","Landau, Germany","Sep 15, 2007",,,
 RAONL  2008 : Reference to Abstract Objects in Natural Language,N/A,N/A,['linguistics'],"Mar 28, 2008 - Mar 29, 2008","Barcelona, Spain","Oct 31, 2007",,,
 LSRL  2008 : 38th Linguistic Symposium on Romance Languages,N/A,http://www.lsrl.uiuc.edu,['linguistics'],"Apr 4, 2008 - Apr 6, 2008","Urbana, Illinois, USA","Nov 1, 2007",,,
 WSS  2008 : 4th International Workshop on Spanish Sociolinguistics,N/A,http://www.albany.edu/~jt0048/wss4.html,['linguistics'],"Apr 17, 2008 - Apr 18, 2008","Albany, New York, USA","Nov 30, 2007",,,
 QTESOL  2008 : Qatar TESOL International Conference 2008,N/A,http://www.qatartesol.org,['linguistics'],"Apr 11, 2008 - Apr 12, 2008","Doha, Qatar","Nov 15, 2007",,,
 WESLTL  2008 : World Englishes and Second Language Teaching and Learning,N/A,N/A,['linguistics'],"Apr 28, 2008 - Apr 30, 2008","Manila, Philippines","Dec 15, 2007",,,
 ETL  2008 : 25th Conference of English Teaching and Learning,N/A,http://www.ccu.edu.tw/fllcccu/2008EIA/,"['linguistics', 'english']","May 3, 2008 - May 4, 2008","Min-Hsiung, Chiayi, Taiwan","Dec 15, 2007",,,
 th Lodz Symposium  2008 : 4th Lodz Symposium 'New Developments in Pragmatics',N/A,http://www.filolog.uni.lodz.pl/kja,['linguistics'],"May 15, 2008 - May 18, 2008","Lodz, Poland","Nov 15, 2007",,,
 ICMS  2008 : 43rd International Congress on Medieval Studies,N/A,http://www.wmich.edu/medieval/congress/index.html,[],"May 8, 2008 - May 11, 2008","Kalamazoo, Michigan, USA","Sep 1, 2007",,,
 CFP  2008 : Cognitive and Functional Perspectives on Dynamic Tendencies,N/A,http://www.fl.ut.ee/kttdk/ecla,"['linguistics', 'cognitive science']","May 29, 2008 - Jun 1, 2008","Tartu, Estonia","Jan 15, 2008",,,
 Les Français d'ici  2008 : Les Français d'ici,N/A,N/A,['linguistics'],"May 22, 2008 - May 25, 2008","Ottawa, Ontario, Canada","Oct 1, 2007",,,
 LULFA  2008 : Lesser-studied Uralic Languages: Functional Approaches,N/A,http://www.fl.ut.ee/kttdk/ecla,['linguistics'],"May 29, 2008 - Jun 1, 2008","Tartu, Estonia","Aug 25, 2007",,,
 NCL  2008 : National Conference on Linguistics,N/A,http://web.ncyu.edu.tw/~wujs/NCL2008/NCL2008_English.htm,['linguistics'],"May 2, 2008 - May 3, 2008","Chiayi County, Taiwan","Mar 1, 2008",,,
 SIGWriting  2008 : The 11th International EARLI SIG Writing Conference,N/A,http://sigwriting2008.sol.lu.se,['linguistics'],"Jun 11, 2008 - Jun 13, 2008","Lund, Sweden","Nov 30, 2007",,,
 InField  2008 : Institute on Field Linguistics and Language Documentation,N/A,http://www.linguistics.ucsb.edu/faculty/infield,[],"Jun 23, 2008 - Jul 3, 2008","Santa Barbara, California, USA","Sep 15, 2007",,,
 Interface Conditions  2008 : CIL Workshop of Interface Conditions,N/A,http://www.interfaceasymmetry.uqam.ca,[],"Jul 21, 2008 - Jul 26, 2008","Seoul, Korea, South","Aug 31, 2007",,,
 PALA  2008 : Poetics and Linguistics Association Annual Conference,N/A,http://www.sheffield.ac.uk/pala2008,['linguistics'],"Jul 23, 2008 - Jul 26, 2008","University of Sheffield, Sheffield, United Kingdom","Jan 18, 2008",,,
 RIS  2008 : Roman-dt u Innerromanischer Sprachvergleich,N/A,http://www.uibk.ac.at/translation/rd-sprvgl/,['linguistics'],"Sep 3, 2008 - Sep 5, 2008","Innsbruck (Tyrol), Austria","Feb 15, 2008",,,
 ICAL  2008 : 2nd International Conference on Applied Linguistics,N/A,http://web.ncyu.edu.tw/~chaochih/,['linguistics'],"Oct 23, 2008 - Oct 26, 2008","Chiayi County, Taiwan","Dec 25, 2007",,,
 CICLing  2008 : Conference on Intelligent Text Processing and Computational Linguistics,Conference on Intelligent Text Processing and Computational Linguistics,http://www.CICLing.org/2008,"['computational linguistics', 'NLP', 'linguistics']","Feb 17, 2008 - Feb 23, 2008","Haifa, Israel","Oct 25, 2007",,,"Oct 15, 2007"
 EACL  2009 : European Chapter of the ACL,Conference of the European Chapter of the Association for Computational Linguistics,http://eacl.coli.uni-saarland.de/page.php?id=eacl09-locdat,"['linguistics', 'computational linguistics', 'NLP']","Mar 30, 2009 - Apr 3, 2009","Athens, Greece","Oct 10, 2008",,,
 NACCL  2008 : 20th North American Conference on Chinese Linguistics,N/A,http://chinalinks.osu.edu/naccl-20/,['linguistics'],"Apr 25, 2008 - Apr 27, 2008","Columbus, Ohio, USA","Nov 30, 2007",,,
 Defective Paradigms  2008 : Defective Paradigms,N/A,http://linguistlist.org/issues/18/18-2494.html,['linguistics'],"Apr 10, 2008 - Apr 11, 2008","London, United Kingdom","Nov 30, 2007",,,
 MLRBV  2008 : Measuring Linguistic Relations Between Varieties,N/A,http://linguistlist.org/issues/18/18-2495.html,['linguistics'],"Aug 4, 2008 - Aug 8, 2008","Leeds, United Kingdom","Oct 31, 2007",,,
 ACL  2008 : The 46th Annual Meeting of the Association for Computational Linguistics,Meeting of the Association for Computational Linguistics,http://www.acl2008.org,"['linguistics', 'computational linguistics', 'NLP']","Jun 15, 2008 - Jun 20, 2008","Columbus, Ohio","Jan 10, 2008","Feb 28, 2008",,
 NAL  2007 : Nominalizations Across Languages,N/A,http://web.uni-frankfurt.de/fb10/rathert/forschung/nominalizations.html,['linguistics'],"Nov 29, 2007 - Dec 1, 2007","Stuttgart, Germany","Oct 31, 2007",,,
 ALTA  2007 : Australasian Language Technology Workshop,N/A,http://www.alta.asn.au/events/altw2007,[],"Dec 10, 2007 - Dec 11, 2007","Melbourne, Australia","Sep 3, 2007","Oct 5, 2007",,
 GCLA/DGKL  2008 : 3rd Intl Conf German Cognitive Linguistics Assoc,N/A,http://webapp.rrz.uni-hamburg.de/~DGKL/GCLA_08/,['linguistics'],"Sep 25, 2008 - Sep 27, 2008","Leipzig, Germany","Dec 1, 2007",,,
" CISSE  2007 : Computer Information, and Systems Sciences, and Engineering","Computer, Information, and Systems Sciences, and Engineering",http://www.cisse2007online.org/,['cognitive science'],"Dec 3, 2007 - Dec 12, 2007","Bridgeport, CT, USA","Oct 5, 2007",,,
 AGI  2008 : Conference on Artificial General Intelligence,Artificial General Intelligence,http://www.agi-08.org/,['cognitive science'],"Mar 1, 2008 - Mar 3, 2008","Memphis, Tennessee, USA","Oct 15, 2007",,,
 Infant Studies  2008 : 16th Biennial Int'l Conference on Infant Studies,N/A,http://www.isisweb.org/,['cognitive science'],"Mar 27, 2008 - Mar 29, 2008","Vancouver, Canada","Sep 30, 2007",,,
 WEBIST   2008 : Web Information Systems/ Technologies,N/A,http://www.webist.org/,['cognitive science'],"May 4, 2008 - May 7, 2008","Funchal, Madeira, Portugal","Oct 13, 2007",,,
 FLAIRS  2008 : The 21st International Florida Artificial Intelligence Research Society Conference,The Florida AI Research Society,http://www.flairs-21.info/,"['artificial intelligence', 'cognitive science']","May 15, 2008 - May 17, 2008","Coconut Grove, Florida, USA","Nov 19, 2007",,,
  ICEIS   2008 : Conference on Enterprise Information Systems ,N/A,http://www.iceis.org/,"['information systems', 'cognitive science', 'HCI']","Jun 12, 2008 - Jun 16, 2008","Barcelona, Spain","Nov 30, 2007",,,
 DCC  2008 : Design Computing and Cognition,N/A,http://mason.gmu.edu/~jgero/conferences/dcc08/,['cognitive science'],"Jun 23, 2008 - Jun 25, 2008","Georgia Institute of Technology, Atlanta","Dec 1, 2007",,,
 CogSci  2008 : 30th Annual Meeting of the Cognitive Science Society ,N/A,http://www.cognitivesciencesociety.org/cogsci.html,['cognitive science'],"Jul 23, 2008 - Jul 27, 2008","Washington, DC, USA","Feb 1, 2008",,,
 IMM  2008 : 13th International Morphology Meeting,N/A,http://www.wu-wien.ac.at/inst/roman/imm13,['linguistics'],"Feb 3, 2008 - Feb 6, 2008","Vienna, Austria","Sep 30, 2007",,,
 CPAK  2007 : Conference on Precession and Ancient Knowledge,N/A,http://www.CPAKonline.com,['archaeology'],"Oct 6, 2007 - Oct 7, 2007",La Jolla,"Jul 1, 2007",,,
 SCFBI  2007 : Social Communication Following Brain Injury,N/A,http://www.ozc.nhs.uk/default.asp?id=6,['cognitive science'],"Aug 10, 2007 - Aug 10, 2007",Ely,TBD,,,
 Theory and Empirical Evidence  2007 : Summer Course: Asset Pricing: Theory and Empirical Evidence,N/A,http://www.fe.ualg.pt,['economics'],"Sep 10, 2007 - Sep 14, 2007",Faro,TBD,,,
 CERI  2007 : CERI 2007 Electricity Conference,N/A,N/A,['economics'],"Oct 22, 2007 - Oct 23, 2007",Calgary,TBD,,,
 ICBE  2007 : International Conference on Business Excellence,N/A,http://econ.unitbv.ro/icbe2007,['economics'],"Oct 26, 2007 - Oct 27, 2007",Brasov,"Aug 1, 2007",,,
 RDL  2007 : THIRD INTERNATIONAL CONFERENCE ON RURAL DEVELOPMENT LITHUANIA,N/A,http://www.lzuu.lt/rural_development,['economics'],"Nov 8, 2007 - Nov 10, 2007",Kaunas City,TBD,,,
 CofFEE Conference 20  2007 : The Challenge to Restore Full Employment Conference,N/A,http://e1.newcastle.edu.au/coffee/index.cfm,['economics'],"Dec 6, 2007 - Dec 7, 2007",NEWCASTLE,"Sep 28, 2007",,,
 ABR Conference  2008 : Applied Business Research Conference,N/A,http://www.cluteinstitute.com,['economics'],"Jan 2, 2008 - Jan 5, 2008",Orlando,"Dec 2, 2007",,,
 EDC  2008 : Education and Development Conference 2008,N/A,http://www.tomorrowpeople.org/ED/conference.htm,['economics'],"Mar 7, 2008 - Mar 9, 2008",Bangkok,TBD,,,
 ICAEM  2008 : The 2008 International Conference of Applied and Engineering,N/A,http://www.iaeng.org/WCE2008/ICAEM2008.html,['economics'],"Jul 2, 2008 - Jul 4, 2008",London,TBD,,,
" ZAFIN  2008 : 2008, the 9th International Finance Conference: Corporate Finance",N/A,http://zafin.ae.wroc.pl/,['economics'],"May 19, 2008 - May 21, 2008",Karpacz,TBD,,,
 PPWTE  2007 : Protecting and Preserving Wealth in Todays Economy,N/A,http://www.cpe.vt.edu/retireplan/index.html,['economics'],"Jul 31, 2007 - Aug 9, 2007",Blacksburg,TBD,,,
 Gold Dinar Economy  2007 : International Conference On Gold Dinar Economy 2007,N/A,http://www.dinareconomy.com,['economics'],"Jul 24, 2007 - Jul 25, 2007",Kuala Lumpur,TBD,,,
 ICB  2007 : Individual Choice Behavior: Theory and Application of Discrete,N/A,http://web.mit.edu/mitpep/pi/courses/individual_choice_behavior.html,['economics'],"Jun 18, 2007 - Jun 22, 2007",Cambridge,TBD,,,
 Illinois History  2007 : 2007 Conference on Illinois History,N/A,http://www.illinoishistory.gov/conference.htm,['history'],"Oct 18, 2007 - Oct 19, 2007",Springfield,TBD,,,
 NCHE  2008 : Leadership in History: The 2008 National Council for History,N/A,http://www.nche.net/conference/page7/conference.html,['history'],"Apr 3, 2008 - Apr 6, 2008",Louisville,TBD,,,
 Writers Festival  2007 : 3rd International Writers Festival-India,N/A,http://www.thewritersclub.org/WFI_2007.htm,['humanities'],"Sep 29, 2007 - Sep 30, 2007",Agra,"Jul 31, 2007",,,
 PSPC  2007 : Poverty and Social Protection Conference 2007,N/A,http://www.tomorrowpeople.org/prsp/welcome.htm,['humanities'],"Nov 9, 2007 - Nov 11, 2007",Bangkok,TBD,,,
 NCGS  2007 : National Conference on Geographical Studies 2007,N/A,http://,['humanities'],"Nov 22, 2007 - Nov 22, 2007",Quezon City,TBD,,,
 LivCom  2007 : LivCom,N/A,http://www.livcomawards.com/index.htm,['humanities'],"Nov 23, 2007 - Nov 26, 2007",Renewal Programme was a catalyst for,TBD,,,
" Cityscapes  2008 : Cityscapes, conference March 27-30, 2008",N/A,http://www.bakernord.org,['humanities'],"Mar 27, 2008 - Mar 30, 2008",Cleveland,TBD,,,
 A Writers Weekend  2008 : A Writers Weekend,N/A,http://writersweekend.com,['humanities'],"Jun 27, 2008 - Jun 29, 2008",Seattle,TBD,,,
 GLC08  2008 : Global Language Convention 2008,N/A,http://www.casieonline.org/GLC/default.htm,['linguistics'],"Apr 17, 2008 - Apr 20, 2008",Atlanta,"Jan 15, 2008",,,
 TAHIT07  2007 : First Annual TAHIT Symposium on Language Access in Texas,N/A,http://tahit07.eventbrite.com,['linguistics'],"Aug 24, 2007 - Aug 25, 2007",Houston,TBD,,,
 ERBM  2007 : The 4th European Resource Bank Meeting,N/A,http://www.rbeurope.org/viewEvent.php?eventId=14,['political_science'],"Sep 13, 2007 - Sep 16, 2007",Bucharest,TBD,,,
 Phillyblocks  2007 : Phillyblocks 2007 - The Neighborhood Agenda,N/A,http://,['political_science'],"Sep 14, 2007 - Sep 14, 2007",Departments and the School,TBD,,,
 ISSD  2007 : XVth International Congress on Social Defence: Justice and,N/A,http://www.defensesociale.org/xvcongreso/informacion_en.php,['political_science'],"Sep 20, 2007 - Sep 22, 2007",Toledo,"Aug 15, 2007",,,
